Sample,FX,FY,FZ,MX,MY,MZ
1624,0.063883,0.042691,0.077987,0.048891,0.049647,0.045966
1625,0.061547,0.045390,0.074353,0.051012,0.048387,0.047699
1626,0.060475,0.047284,0.071860,0.052050,0.046649,0.049701
1627,0.060105,0.047868,0.071294,0.052353,0.045269,0.051233
1628,0.059539,0.047892,0.072053,0.052324,0.045116,0.051411
1629,0.059094,0.048245,0.073003,0.051916,0.046917,0.049920
1630,0.059428,0.049348,0.073003,0.051442,0.050152,0.048233
1631,0.060171,0.050317,0.072794,0.051184,0.052939,0.047849
1632,0.059459,0.047513,0.076915,0.049779,0.053850,0.047422
1633,0.054226,0.034430,0.091572,0.044457,0.053018,0.043799
1634,0.042192,0.005704,0.118437,0.034045,0.051226,0.035834
1635,0.024919,-0.035642,0.151968,0.020360,0.049152,0.025478
1636,0.006616,-0.077004,0.186025,0.005726,0.047619,0.014684
1637,-0.011210,-0.107079,0.220932,-0.008807,0.047036,0.003960
1638,-0.029129,-0.125205,0.261045,-0.022770,0.046107,-0.005066
1639,-0.045350,-0.137539,0.311845,-0.037075,0.042378,-0.010889
1640,-0.058990,-0.153610,0.384988,-0.056003,0.034243,-0.016058
1641,-0.073144,-0.187904,0.499616,-0.085782,0.020439,-0.024489
1642,-0.089188,-0.252652,0.672836,-0.130300,-0.002048,-0.038219
1643,-0.105140,-0.350504,0.911469,-0.189572,-0.036227,-0.058802
1644,-0.121455,-0.479958,1.210553,-0.261573,-0.081388,-0.086830
1645,-0.140703,-0.637016,1.549009,-0.341760,-0.133052,-0.121304
1646,-0.163011,-0.806961,1.882635,-0.420394,-0.184265,-0.159991
1647,-0.187871,-0.964348,2.149716,-0.483992,-0.225240,-0.198047
1648,-0.215925,-1.079649,2.293212,-0.520381,-0.245542,-0.228869
1649,-0.244741,-1.121046,2.284031,-0.521910,-0.239861,-0.245337
1650,-0.267459,-1.063114,2.132894,-0.487495,-0.211380,-0.240342
1651,-0.276303,-0.905942,1.887510,-0.424910,-0.169886,-0.211567
1652,-0.264530,-0.680541,1.613789,-0.348977,-0.127587,-0.164527
1653,-0.230591,-0.433435,1.369902,-0.274847,-0.094582,-0.109560
1654,-0.184512,-0.208849,1.189766,-0.212854,-0.074877,-0.057976
1655,-0.142661,-0.034137,1.081721,-0.167968,-0.066023,-0.017642
1656,-0.113774,0.090114,1.035234,-0.140312,-0.063162,0.009786
1657,-0.096361,0.182571,1.028905,-0.125218,-0.063044,0.027488
1658,-0.085855,0.262014,1.039363,-0.115487,-0.064636,0.041327
1659,-0.076630,0.337598,1.050112,-0.106059,-0.067548,0.055924
1660,-0.063224,0.409539,1.054962,-0.096091,-0.071074,0.071471
1661,-0.045664,0.472089,1.053716,-0.086419,-0.074542,0.086612
1662,-0.028474,0.520275,1.046167,-0.077266,-0.077366,0.100801
1663,-0.013621,0.554881,1.031741,-0.068822,-0.078648,0.113145
1664,0.000080,0.577867,1.013326,-0.061829,-0.078089,0.123020
1665,0.012209,0.587825,0.997905,-0.056854,-0.077263,0.130403
1666,0.020341,0.582809,0.992413,-0.054106,-0.078376,0.134596
1667,0.022536,0.562159,1.000115,-0.054130,-0.081628,0.134339
1668,0.017587,0.525785,1.020319,-0.057699,-0.085017,0.128520
1669,0.005179,0.476538,1.049520,-0.064660,-0.086848,0.117474
1670,-0.013446,0.420961,1.082769,-0.073886,-0.087185,0.103409
1671,-0.036184,0.365019,1.115503,-0.084584,-0.086909,0.088140
1672,-0.060747,0.312058,1.144936,-0.096080,-0.086913,0.072758
1673,-0.085085,0.263889,1.170320,-0.106564,-0.087870,0.058728
1674,-0.108328,0.220157,1.192627,-0.113966,-0.089388,0.046519
1675,-0.130322,0.179192,1.213650,-0.118250,-0.089912,0.035275
1676,-0.150484,0.141200,1.234235,-0.121300,-0.088303,0.024185
1677,-0.168744,0.107619,1.253306,-0.124485,-0.085037,0.013192
1678,-0.185953,0.078586,1.269440,-0.127797,-0.081556,0.003174
1679,-0.201925,0.053775,1.283026,-0.130778,-0.079068,-0.005503
1680,-0.215670,0.033169,1.295810,-0.132878,-0.078087,-0.013461
1681,-0.228055,0.015889,1.308915,-0.133651,-0.078370,-0.020083
1682,-0.241070,0.000879,1.322690,-0.133550,-0.079017,-0.024272
1683,-0.254902,-0.011904,1.337775,-0.133766,-0.079119,-0.026755
1684,-0.268689,-0.022834,1.354524,-0.134747,-0.078583,-0.028685
1685,-0.282378,-0.033132,1.371974,-0.135631,-0.078268,-0.030340
1686,-0.295438,-0.043641,1.389087,-0.135655,-0.079208,-0.031818
1687,-0.306314,-0.055320,1.406458,-0.135119,-0.081415,-0.033437
1688,-0.314767,-0.069469,1.425318,-0.134529,-0.083683,-0.035644
1689,-0.322145,-0.085534,1.445881,-0.134131,-0.084858,-0.038159
1690,-0.328992,-0.100995,1.468753,-0.134370,-0.085039,-0.040466
1691,-0.335209,-0.113670,1.497119,-0.135153,-0.085783,-0.043254
1692,-0.342037,-0.121031,1.536662,-0.134215,-0.089945,-0.046514
1693,-0.350609,-0.118188,1.594365,-0.127293,-0.101237,-0.047924
1694,-0.357586,-0.099230,1.674712,-0.111319,-0.122145,-0.045287
1695,-0.354038,-0.060234,1.773416,-0.087366,-0.151806,-0.038210
1696,-0.333147,-0.002976,1.879828,-0.059374,-0.187080,-0.027890
1697,-0.301989,0.063658,1.990946,-0.030159,-0.225220,-0.015870
1698,-0.278355,0.131974,2.116829,0.000581,-0.265228,-0.001905
1699,-0.268534,0.204245,2.265968,0.034801,-0.307978,0.014035
1700,-0.258698,0.286038,2.430733,0.073465,-0.354625,0.029401
1701,-0.236379,0.376682,2.591326,0.114941,-0.403034,0.043249
1702,-0.206395,0.473093,2.727564,0.155520,-0.446664,0.058190
1703,-0.179450,0.573351,2.823865,0.191506,-0.479008,0.076360
1704,-0.159929,0.672522,2.872071,0.220927,-0.498201,0.097768
1705,-0.148182,0.763916,2.875813,0.243818,-0.506388,0.120480
1706,-0.142735,0.843007,2.847936,0.260887,-0.506615,0.141072
1707,-0.139308,0.904590,2.801729,0.271969,-0.501371,0.157126
1708,-0.134906,0.942603,2.746116,0.276511,-0.492182,0.167822
1709,-0.131399,0.954953,2.685790,0.274364,-0.479247,0.172941
1710,-0.131400,0.941770,2.622488,0.264835,-0.462361,0.172583
1711,-0.134874,0.902368,2.556896,0.247067,-0.442306,0.165959
1712,-0.142206,0.839804,2.489525,0.222403,-0.420361,0.152256
1713,-0.154796,0.762143,2.419816,0.194137,-0.397009,0.132850
1714,-0.171067,0.676602,2.346048,0.164921,-0.372210,0.110374
1715,-0.187181,0.588514,2.266976,0.136320,-0.346434,0.087675
1716,-0.201723,0.503751,2.183174,0.109664,-0.320665,0.067488
1717,-0.215582,0.425674,2.096896,0.085020,-0.295645,0.050679
1718,-0.228578,0.352969,2.011037,0.060558,-0.271497,0.035841
1719,-0.239909,0.284044,1.928111,0.035119,-0.248161,0.020940
1720,-0.250232,0.218911,1.849749,0.010110,-0.225950,0.005240
1721,-0.260062,0.156320,1.776934,-0.012573,-0.205326,-0.009946
1722,-0.268017,0.094603,1.710678,-0.032884,-0.186406,-0.023306
1723,-0.273219,0.034593,1.651964,-0.051833,-0.169211,-0.034950
1724,-0.276905,-0.021744,1.600998,-0.069755,-0.153956,-0.045273
1725,-0.280053,-0.073408,1.557073,-0.086307,-0.140631,-0.055071
1726,-0.282527,-0.119657,1.518873,-0.100982,-0.128823,-0.065267
1727,-0.285120,-0.159537,1.484764,-0.112950,-0.118382,-0.074923
1728,-0.289002,-0.192189,1.453586,-0.121517,-0.109906,-0.081812
1729,-0.292930,-0.216695,1.425753,-0.126870,-0.104115,-0.084433
1730,-0.293782,-0.232747,1.402952,-0.130059,-0.101027,-0.083081
1731,-0.289736,-0.241336,1.385948,-0.132445,-0.100092,-0.080030
1732,-0.281401,-0.243963,1.373181,-0.134744,-0.100401,-0.077588
1733,-0.270903,-0.242022,1.362016,-0.136809,-0.100467,-0.076923
1734,-0.260725,-0.236794,1.350634,-0.138440,-0.099034,-0.078799
1735,-0.252319,-0.229055,1.338517,-0.139442,-0.096434,-0.082420
1736,-0.245568,-0.219668,1.326207,-0.139526,-0.094047,-0.085015
1737,-0.240083,-0.210716,1.314819,-0.139064,-0.092589,-0.084656
1738,-0.236342,-0.204226,1.305001,-0.138813,-0.091892,-0.081849
1739,-0.235136,-0.200214,1.296388,-0.138557,-0.091660,-0.078488
1740,-0.236338,-0.197625,1.288280,-0.137513,-0.091550,-0.076137
1741,-0.238545,-0.196120,1.280479,-0.136021,-0.091031,-0.075073
1742,-0.240088,-0.195538,1.273146,-0.135189,-0.089860,-0.074809
1743,-0.240352,-0.195042,1.266244,-0.135349,-0.088443,-0.074423
1744,-0.239887,-0.194018,1.259920,-0.136239,-0.087300,-0.073030
1745,-0.239591,-0.192570,1.255233,-0.137778,-0.086356,-0.071517
1746,-0.240169,-0.190619,1.253378,-0.139613,-0.085231,-0.071567
1747,-0.242071,-0.187749,1.253782,-0.140680,-0.084058,-0.072647
1748,-0.245123,-0.184192,1.254175,-0.140042,-0.083103,-0.073091
1749,-0.248186,-0.181032,1.253135,-0.137994,-0.081975,-0.072650
1750,-0.250048,-0.179137,1.251134,-0.135657,-0.080602,-0.071708
1751,-0.250610,-0.178300,1.249278,-0.133767,-0.080184,-0.070279
1752,-0.250520,-0.177822,1.248480,-0.132781,-0.081587,-0.068840
1753,-0.250225,-0.177483,1.249160,-0.133249,-0.083694,-0.068658
1754,-0.250162,-0.177130,1.250607,-0.134603,-0.084768,-0.070177
1755,-0.250676,-0.176075,1.251562,-0.135120,-0.084650,-0.071753
1756,-0.250912,-0.174027,1.252021,-0.134375,-0.084409,-0.071733
1757,-0.249350,-0.171768,1.253184,-0.133969,-0.084684,-0.070498
1758,-0.246012,-0.169976,1.255404,-0.134906,-0.085603,-0.068866
1759,-0.242651,-0.168139,1.257781,-0.136017,-0.087210,-0.067034
1760,-0.240677,-0.165441,1.259721,-0.135914,-0.088779,-0.065732
1761,-0.240058,-0.161804,1.261197,-0.134783,-0.089195,-0.065833
1762,-0.239918,-0.157331,1.261937,-0.133196,-0.088854,-0.066881
1763,-0.239099,-0.152109,1.261998,-0.131249,-0.089388,-0.067373
1764,-0.236412,-0.147159,1.262626,-0.129782,-0.091118,-0.066725
1765,-0.231477,-0.143796,1.265267,-0.130037,-0.092777,-0.066113
1766,-0.225578,-0.141465,1.269870,-0.131423,-0.093753,-0.066523
1767,-0.220836,-0.137916,1.274918,-0.131845,-0.094572,-0.067414
1768,-0.218288,-0.131809,1.278876,-0.130384,-0.095471,-0.067919
1769,-0.217412,-0.123545,1.280907,-0.127823,-0.096410,-0.067416
1770,-0.217333,-0.114021,1.280854,-0.124806,-0.097989,-0.065301
1771,-0.217602,-0.104181,1.279604,-0.121339,-0.100714,-0.061711
1772,-0.217703,-0.095122,1.279133,-0.117976,-0.103758,-0.057840
1773,-0.216916,-0.087263,1.281013,-0.115763,-0.105716,-0.055181
1774,-0.215160,-0.079773,1.284694,-0.114786,-0.106255,-0.054226
1775,-0.212858,-0.071612,1.288192,-0.114212,-0.105897,-0.053984
1776,-0.209959,-0.062800,1.290343,-0.113873,-0.104950,-0.053491
1777,-0.206383,-0.054006,1.291608,-0.114045,-0.103986,-0.052456
1778,-0.203091,-0.045270,1.293268,-0.113766,-0.104298,-0.050265
1779,-0.201322,-0.036168,1.296358,-0.111733,-0.106494,-0.046748
1780,-0.201272,-0.026902,1.300993,-0.108500,-0.109420,-0.043072
1781,-0.202568,-0.017846,1.306607,-0.105483,-0.111572,-0.040096
1782,-0.205062,-0.008532,1.312792,-0.102729,-0.112952,-0.037181
1783,-0.208384,0.001768,1.319975,-0.099576,-0.114566,-0.033444
1784,-0.211561,0.013154,1.329277,-0.096335,-0.116674,-0.029369
1785,-0.213696,0.025540,1.340794,-0.093537,-0.118872,-0.026031
1786,-0.214659,0.038987,1.352557,-0.090615,-0.121159,-0.023073
1787,-0.214826,0.053078,1.362562,-0.087018,-0.123303,-0.019508
1788,-0.214752,0.066934,1.370360,-0.083422,-0.124371,-0.015571
1789,-0.215383,0.080366,1.375630,-0.080524,-0.124342,-0.011557
1790,-0.217545,0.093901,1.377531,-0.078002,-0.124538,-0.006936
1791,-0.220517,0.107023,1.376382,-0.075542,-0.125674,-0.002124
1792,-0.222377,0.117770,1.373841,-0.073309,-0.127194,0.001429
1793,-0.222391,0.124868,1.370853,-0.070965,-0.128509,0.003247
1794,-0.221532,0.128967,1.367077,-0.067968,-0.129333,0.004051
1795,-0.220513,0.131314,1.362158,-0.065146,-0.129077,0.004296
1796,-0.219148,0.132590,1.355959,-0.064195,-0.127193,0.003866
1797,-0.217549,0.133217,1.347985,-0.065116,-0.124369,0.003400
1798,-0.216154,0.132994,1.338155,-0.066138,-0.122063,0.004007
1799,-0.214593,0.130623,1.327823,-0.066598,-0.120614,0.005206
1800,-0.211970,0.125198,1.318554,-0.067489,-0.119339,0.005576
1801,-0.208521,0.117648,1.310053,-0.068947,-0.118053,0.005319
1802,-0.205650,0.109916,1.300581,-0.069727,-0.116833,0.005658
1803,-0.203973,0.103009,1.289228,-0.069440,-0.115201,0.006369
1804,-0.202698,0.096465,1.276619,-0.068916,-0.113091,0.006103
1805,-0.200877,0.089792,1.263852,-0.068186,-0.111786,0.004679
1806,-0.197946,0.083196,1.251760,-0.066639,-0.112270,0.003309
1807,-0.193609,0.076513,1.240803,-0.065158,-0.113293,0.002478
1808,-0.188396,0.069110,1.230672,-0.065604,-0.112735,0.001356
1809,-0.183712,0.061368,1.219946,-0.068214,-0.110358,-0.000290
1810,-0.180375,0.054703,1.207315,-0.071582,-0.107627,-0.001894
1811,-0.177774,0.049817,1.193130,-0.074723,-0.105429,-0.003433
1812,-0.174973,0.046310,1.178769,-0.077111,-0.103721,-0.004741
1813,-0.171791,0.043805,1.165139,-0.077675,-0.102657,-0.004782
1814,-0.168325,0.041923,1.152619,-0.076177,-0.102131,-0.003200
1815,-0.164433,0.039852,1.141441,-0.074510,-0.101065,-0.001276
1816,-0.160518,0.037435,1.131119,-0.074424,-0.098798,-0.000356
1817,-0.157799,0.035729,1.120389,-0.075387,-0.096292,-0.000479
1818,-0.156737,0.035330,1.108799,-0.076102,-0.094664,-0.001434
1819,-0.156118,0.035197,1.097584,-0.076167,-0.093573,-0.003423
1820,-0.154518,0.034101,1.088020,-0.075516,-0.092214,-0.005599
1821,-0.151812,0.032302,1.079914,-0.074224,-0.090591,-0.006169
1822,-0.148743,0.030987,1.072456,-0.073208,-0.088911,-0.004662
1823,-0.145957,0.030890,1.065212,-0.073621,-0.087106,-0.002332
1824,-0.144128,0.032269,1.057809,-0.075207,-0.085578,-0.000573
1825,-0.143811,0.035155,1.050075,-0.076186,-0.085149,0.000007
1826,-0.144244,0.038618,1.042695,-0.075411,-0.085678,-0.000319
1827,-0.143751,0.041055,1.036563,-0.073518,-0.085988,-0.000416
1828,-0.142045,0.042208,1.031500,-0.071237,-0.085518,0.001110
1829,-0.140440,0.043570,1.026490,-0.068477,-0.084707,0.004473
1830,-0.139608,0.046135,1.021039,-0.065637,-0.083858,0.008073
1831,-0.138959,0.049233,1.015474,-0.063663,-0.083026,0.010051
1832,-0.138150,0.052087,1.010110,-0.062556,-0.082773,0.010153
1833,-0.137270,0.054802,1.005199,-0.061666,-0.083489,0.009471
1834,-0.135745,0.057395,1.001229,-0.061193,-0.084207,0.009124
1835,-0.133054,0.059211,0.998219,-0.061760,-0.083744,0.009644
1836,-0.130284,0.059611,0.995311,-0.062979,-0.082264,0.011024
1837,-0.129118,0.058886,0.991798,-0.063922,-0.080523,0.012763
1838,-0.129472,0.058049,0.987949,-0.064601,-0.078854,0.013493
1839,-0.129726,0.057611,0.984309,-0.065393,-0.077571,0.011916
1840,-0.128914,0.057314,0.980747,-0.065581,-0.077182,0.009078
1841,-0.127096,0.056551,0.977005,-0.064543,-0.077544,0.007720
1842,-0.124375,0.054807,0.973561,-0.063416,-0.077765,0.008909
1843,-0.121228,0.052743,0.970931,-0.063442,-0.077480,0.011409
1844,-0.118907,0.052175,0.968589,-0.063890,-0.077242,0.013619
1845,-0.118001,0.053945,0.965531,-0.063240,-0.077389,0.014450
1846,-0.117591,0.056673,0.961511,-0.061357,-0.077491,0.013687
1847,-0.116790,0.058491,0.956725,-0.059178,-0.077267,0.012679
1848,-0.115665,0.058976,0.951132,-0.057282,-0.077176,0.013481
1849,-0.114130,0.058581,0.945282,-0.056172,-0.077550,0.016234
1850,-0.111582,0.057643,0.940542,-0.056823,-0.077794,0.018395
1851,-0.108401,0.056737,0.937421,-0.059280,-0.077209,0.017825
1852,-0.106212,0.056573,0.934865,-0.061790,-0.076055,0.015303
1853,-0.105582,0.056889,0.931835,-0.062734,-0.074973,0.012737
1854,-0.105096,0.056448,0.928295,-0.062225,-0.074018,0.010948
1855,-0.103673,0.054773,0.924362,-0.061061,-0.073070,0.010311
1856,-0.101974,0.052860,0.920112,-0.059624,-0.072420,0.011247
1857,-0.101007,0.051541,0.916359,-0.058348,-0.072151,0.013235
1858,-0.101063,0.050643,0.913872,-0.057759,-0.071838,0.014744
1859,-0.102106,0.050149,0.911949,-0.057628,-0.071432,0.014625
1860,-0.103595,0.050196,0.909239,-0.057322,-0.071384,0.013165
1861,-0.104084,0.049910,0.905662,-0.057071,-0.071567,0.011523
1862,-0.102434,0.048206,0.902363,-0.057590,-0.071203,0.010495
1863,-0.099532,0.045617,0.900012,-0.058576,-0.070158,0.010349
1864,-0.097562,0.043720,0.898202,-0.058881,-0.069205,0.011042
1865,-0.097429,0.042900,0.896346,-0.058265,-0.068785,0.011850
1866,-0.098314,0.042444,0.893923,-0.057443,-0.068664,0.011728
1867,-0.099507,0.042303,0.890345,-0.056468,-0.068706,0.010662
1868,-0.100793,0.042531,0.885905,-0.054901,-0.068972,0.010102
1869,-0.101487,0.042021,0.882198,-0.053430,-0.069224,0.011046
1870,-0.101343,0.040031,0.880495,-0.053505,-0.069006,0.012320
1871,-0.101419,0.037727,0.880313,-0.055262,-0.068245,0.012330
1872,-0.101989,0.036569,0.880387,-0.057255,-0.067371,0.011112
1873,-0.101611,0.036473,0.880117,-0.058244,-0.066676,0.009269
1874,-0.099684,0.036599,0.879315,-0.058016,-0.066094,0.007328
1875,-0.097512,0.036724,0.877678,-0.056804,-0.065723,0.006691
1876,-0.096125,0.037016,0.875354,-0.055143,-0.065827,0.008410
1877,-0.095000,0.037247,0.873314,-0.053936,-0.066268,0.011167
1878,-0.093608,0.037200,0.872542,-0.053627,-0.066635,0.012676
1879,-0.092542,0.037285,0.873028,-0.053647,-0.066908,0.012431
1880,-0.092288,0.037915,0.873800,-0.053453,-0.067329,0.011554
1881,-0.092428,0.038916,0.873996,-0.053431,-0.067616,0.010860
1882,-0.092480,0.040146,0.873409,-0.054056,-0.067337,0.010631
1883,-0.092440,0.041905,0.872129,-0.054805,-0.066973,0.011333
1884,-0.092425,0.044113,0.870800,-0.054791,-0.067227,0.012735
1885,-0.092537,0.045960,0.870443,-0.054103,-0.067643,0.013388
1886,-0.093038,0.047117,0.870981,-0.053514,-0.067431,0.012558
1887,-0.093994,0.048328,0.871199,-0.053087,-0.066891,0.011588
1888,-0.094654,0.050192,0.870451,-0.052190,-0.066689,0.012033
1889,-0.093965,0.052327,0.869326,-0.050874,-0.066747,0.013726
1890,-0.092101,0.054146,0.868600,-0.049895,-0.066847,0.015712
1891,-0.090679,0.055520,0.868354,-0.049338,-0.067063,0.017563
1892,-0.090916,0.056428,0.868440,-0.048802,-0.066974,0.018853
1893,-0.092294,0.056992,0.868817,-0.048343,-0.065884,0.018952
1894,-0.093619,0.058037,0.868986,-0.047812,-0.064202,0.018136
1895,-0.094374,0.060379,0.868427,-0.046701,-0.063322,0.017506
1896,-0.094347,0.063433,0.867878,-0.045453,-0.063902,0.017618
1897,-0.093334,0.065769,0.868737,-0.045197,-0.065308,0.018271
1898,-0.091991,0.066912,0.870951,-0.045780,-0.066783,0.019288
1899,-0.091635,0.067543,0.872825,-0.045688,-0.067917,0.020499
1900,-0.092678,0.068434,0.873035,-0.044318,-0.068098,0.021161
1901,-0.094329,0.070084,0.871653,-0.042735,-0.066989,0.020572
1902,-0.095734,0.072647,0.869566,-0.041927,-0.065391,0.019492
1903,-0.096425,0.075453,0.868069,-0.041904,-0.064583,0.019428
1904,-0.096147,0.077370,0.868309,-0.042443,-0.065013,0.020363
1905,-0.095344,0.078204,0.870152,-0.043275,-0.066053,0.021106
1906,-0.095263,0.078900,0.871966,-0.043645,-0.066849,0.021525
1907,-0.096511,0.080150,0.872068,-0.042966,-0.066856,0.022381
1908,-0.098036,0.081738,0.870398,-0.041732,-0.065781,0.023666
1909,-0.098575,0.083360,0.868249,-0.040736,-0.063963,0.024791
1910,-0.098476,0.085157,0.866525,-0.039847,-0.062571,0.025757
1911,-0.098866,0.086883,0.865379,-0.038657,-0.062418,0.026893
1912,-0.099732,0.087536,0.865089,-0.037662,-0.062863,0.027747
1913,-0.100514,0.086924,0.865717,-0.037680,-0.062591,0.027440
1914,-0.101465,0.086487,0.866264,-0.038575,-0.061346,0.026178
1915,-0.102760,0.087445,0.865576,-0.039531,-0.060134,0.025119
1916,-0.103796,0.089167,0.863783,-0.040356,-0.059701,0.024802
1917,-0.104256,0.090269,0.861954,-0.041313,-0.059934,0.025013
1918,-0.104585,0.090350,0.860984,-0.041905,-0.060574,0.025563
1919,-0.105269,0.089782,0.861077,-0.041481,-0.061006,0.026011
1920,-0.106266,0.088739,0.861538,-0.040651,-0.060112,0.025647
1921,-0.107144,0.087507,0.861068,-0.040321,-0.057843,0.024773
1922,-0.107517,0.086902,0.858874,-0.040202,-0.055873,0.024795
1923,-0.107096,0.087239,0.855736,-0.039735,-0.055545,0.026145
1924,-0.105590,0.087528,0.853462,-0.039223,-0.056259,0.027581
1925,-0.103446,0.086600,0.852995,-0.039021,-0.056777,0.028246
1926,-0.102412,0.084513,0.853621,-0.038778,-0.056773,0.028652
1927,-0.103632,0.082171,0.854027,-0.038360,-0.056281,0.029061
1928,-0.105960,0.080250,0.853465,-0.038544,-0.055239,0.028787
1929,-0.107747,0.079213,0.852053,-0.039650,-0.054226,0.027768
1930,-0.108523,0.079244,0.850482,-0.040567,-0.054185,0.027090
1931,-0.108283,0.079420,0.849546,-0.040387,-0.055033,0.027259
1932,-0.107158,0.078167,0.849707,-0.039664,-0.055641,0.027529
1933,-0.105948,0.075221,0.850642,-0.039385,-0.055341,0.027335
1934,-0.105680,0.072283,0.851213,-0.039927,-0.054516,0.026840
1935,-0.106443,0.071080,0.850525,-0.041264,-0.053725,0.025894
1936,-0.107288,0.071537,0.848833,-0.043044,-0.053291,0.024056
1937,-0.107529,0.072358,0.846971,-0.044132,-0.053636,0.021953
1938,-0.107433,0.072346,0.845561,-0.043537,-0.054803,0.020778
1939,-0.107233,0.070853,0.845106,-0.042083,-0.055699,0.020391
1940,-0.106766,0.068247,0.845655,-0.041464,-0.055129,0.019957
1941,-0.106375,0.066020,0.846085,-0.041903,-0.053490,0.019786
1942,-0.106560,0.065264,0.845155,-0.042537,-0.052119,0.020346
1943,-0.106822,0.065411,0.843292,-0.043270,-0.051518,0.020634
1944,-0.106355,0.065301,0.841868,-0.044148,-0.051606,0.019726
1945,-0.105254,0.064536,0.841308,-0.043991,-0.052686,0.018781
1946,-0.103818,0.063011,0.841383,-0.042175,-0.054570,0.019438
1947,-0.101954,0.060524,0.842192,-0.040422,-0.055787,0.021290
1948,-0.100220,0.057790,0.843438,-0.040495,-0.055292,0.022734
1949,-0.099906,0.056430,0.843974,-0.041682,-0.054203,0.023192
1950,-0.101514,0.057076,0.843199,-0.042324,-0.054264,0.022855
1951,-0.104003,0.058408,0.841881,-0.042140,-0.055510,0.021554
1952,-0.105542,0.058579,0.841036,-0.041701,-0.056853,0.019578
1953,-0.104952,0.056934,0.840947,-0.041147,-0.057620,0.018156
1954,-0.102596,0.054117,0.841421,-0.040777,-0.057289,0.017686
1955,-0.099778,0.051165,0.842257,-0.041707,-0.055263,0.016888
1956,-0.097817,0.049045,0.843105,-0.044334,-0.052173,0.014776
1957,-0.097761,0.048544,0.843278,-0.046881,-0.050073,0.012210
1958,-0.099637,0.049533,0.842550,-0.047293,-0.050055,0.010563
1959,-0.101928,0.050617,0.841755,-0.045975,-0.051128,0.010239
1960,-0.103011,0.050553,0.841652,-0.044872,-0.052166,0.011209
1961,-0.102674,0.049544,0.842002,-0.044931,-0.053014,0.013241
1962,-0.101602,0.048445,0.842359,-0.045971,-0.053495,0.015262
1963,-0.100612,0.047596,0.842582,-0.047394,-0.053281,0.016151
1964,-0.100702,0.047061,0.842528,-0.047907,-0.052713,0.016173
1965,-0.102187,0.046858,0.842196,-0.046376,-0.052449,0.016462
1966,-0.103664,0.046458,0.842042,-0.043852,-0.052581,0.017271
1967,-0.103489,0.045287,0.842518,-0.042784,-0.052851,0.017925
1968,-0.102211,0.043992,0.843310,-0.043768,-0.053442,0.018252
1969,-0.102002,0.043954,0.843677,-0.045278,-0.054521,0.018365
1970,-0.103662,0.045317,0.843588,-0.046399,-0.055205,0.017391
1971,-0.105842,0.046697,0.843598,-0.047219,-0.054557,0.014626
1972,-0.107161,0.046852,0.843827,-0.047166,-0.053313,0.011542
1973,-0.107101,0.045585,0.844362,-0.045761,-0.052919,0.010572
1974,-0.105391,0.043253,0.846051,-0.044271,-0.053413,0.012208
1975,-0.102652,0.040613,0.849180,-0.044349,-0.053769,0.014719
1976,-0.100869,0.038996,0.852232,-0.045905,-0.053745,0.016292
1977,-0.101390,0.039186,0.853670,-0.047909,-0.053880,0.016141
1978,-0.103269,0.040127,0.853832,-0.049945,-0.054141,0.014335
1979,-0.104675,0.040094,0.853834,-0.051688,-0.054173,0.012078
1980,-0.104993,0.038797,0.854028,-0.052330,-0.054257,0.011120
1981,-0.104711,0.037327,0.854467,-0.051719,-0.054557,0.011658
1982,-0.104178,0.036579,0.855499,-0.050861,-0.054436,0.012095
1983,-0.103629,0.036656,0.857195,-0.050526,-0.053715,0.011327
1984,-0.103802,0.037271,0.859055,-0.050362,-0.053251,0.009830
1985,-0.105260,0.037712,0.860600,-0.049851,-0.053571,0.008520
1986,-0.107301,0.036979,0.861741,-0.049401,-0.054274,0.007714
1987,-0.108554,0.035056,0.862364,-0.049654,-0.055152,0.007630
1988,-0.108479,0.033350,0.862502,-0.050328,-0.056665,0.008819
1989,-0.107573,0.032901,0.863181,-0.051035,-0.058772,0.010993
1990,-0.106735,0.033165,0.865499,-0.052043,-0.060237,0.012695
1991,-0.107042,0.033304,0.868660,-0.052927,-0.060138,0.013164
1992,-0.108975,0.033354,0.870712,-0.052377,-0.059228,0.013163
1993,-0.111142,0.033308,0.871244,-0.050509,-0.058536,0.013407
1994,-0.111163,0.032532,0.871677,-0.049355,-0.057962,0.013514
1995,-0.108585,0.031000,0.872991,-0.050094,-0.057382,0.013057
1996,-0.105688,0.029632,0.874996,-0.051631,-0.057206,0.012361
1997,-0.104817,0.028956,0.877526,-0.052504,-0.057187,0.011521
1998,-0.106080,0.028759,0.880382,-0.052379,-0.056639,0.010111
1999,-0.108105,0.028844,0.882692,-0.051382,-0.055938,0.008581
2000,-0.109446,0.028872,0.883844,-0.049925,-0.056364,0.008466
2001,-0.108736,0.028050,0.884466,-0.049212,-0.058470,0.010168
2002,-0.105696,0.026212,0.885720,-0.050141,-0.061357,0.012034
2003,-0.102608,0.024605,0.887849,-0.051853,-0.063603,0.012670
2004,-0.102371,0.024426,0.889949,-0.052730,-0.064382,0.012160
2005,-0.104949,0.025187,0.891218,-0.052337,-0.063713,0.010761
2006,-0.107759,0.025616,0.891631,-0.051365,-0.062487,0.008901
2007,-0.108934,0.025387,0.891450,-0.050348,-0.062096,0.007900
