Time(s),Length(m),[Calcium],Force(N)
 1.152,0.235643,1.000000,81.472797
 1.154,0.235651,1.000000,81.712769
 1.156,0.235658,1.000000,81.938476
 1.158,0.235665,1.000000,82.152896
 1.160,0.235672,1.000000,82.359974
 1.162,0.235678,1.000000,82.550742
 1.164,0.235684,1.000000,82.730198
 1.166,0.235690,1.000000,82.899010
 1.168,0.235695,1.000000,83.057849
 1.170,0.235700,1.000000,83.207309
 1.172,0.235705,1.000000,83.349082
 1.174,0.235709,1.000000,83.489336
 1.176,0.235714,1.000000,83.621243
 1.178,0.235717,1.000000,83.741359
 1.180,0.235721,1.000000,83.853921
 1.182,0.235725,1.000000,83.959885
 1.184,0.235728,1.000000,84.059640
 1.186,0.235731,1.000000,84.153549
 1.188,0.235734,1.000000,84.241958
 1.190,0.235737,1.000000,84.325188
 1.192,0.235739,1.000000,84.403544
 1.194,0.235742,1.000000,84.477310
 1.196,0.235744,1.000000,84.546756
 1.198,0.235746,1.000000,84.613538
 1.200,0.235748,1.000000,84.683215
 1.202,0.235751,1.000000,84.748739
 1.204,0.235753,1.000000,84.810372
 1.206,0.235755,1.000000,84.868384
 1.208,0.235756,1.000000,84.921058
 1.210,0.235758,1.000000,84.968055
 1.212,0.235759,1.000000,85.012367
 1.214,0.235761,1.000000,85.054151
 1.216,0.235762,1.000000,85.093553
 1.218,0.235763,1.000000,85.130714
 1.220,0.235764,1.000000,85.165763
 1.222,0.235765,1.000000,85.198823
 1.224,0.235766,1.000000,85.230009
 1.226,0.235767,1.000000,85.259430
 1.228,0.235768,1.000000,85.287189
 1.230,0.235769,1.000000,85.313381
 1.232,0.235770,1.000000,85.338096
 1.234,0.235771,1.000000,85.361419
 1.236,0.235771,1.000000,85.383432
 1.238,0.235772,1.000000,85.404208
 1.240,0.235773,1.000000,85.423819
 1.242,0.235773,1.000000,85.442331
 1.244,0.235774,1.000000,85.459807
 1.246,0.235775,1.000000,85.476307
 1.248,0.235775,1.000000,85.491885
 1.250,0.235775,1.000000,85.506595
 1.252,0.235776,1.000000,85.520486
 1.254,0.235776,1.000000,85.533603
 1.256,0.235777,1.000000,85.545992
 1.258,0.235777,1.000000,85.557693
 1.260,0.235778,1.000000,85.568744
 1.262,0.235778,1.000000,85.579184
 1.264,0.235778,1.000000,85.589045
 1.266,0.235779,1.000000,85.598361
 1.268,0.235779,1.000000,85.607162
 1.270,0.235779,1.000000,85.615477
 1.272,0.235779,1.000000,85.623333
 1.274,0.235780,1.000000,85.630756
 1.276,0.235780,1.000000,85.637770
 1.278,0.235780,1.000000,85.644398
 1.280,0.235780,1.000000,85.650661
 1.282,0.235780,1.000000,85.656580
 1.284,0.235781,1.000000,85.662173
 1.286,0.235781,1.000000,85.667460
 1.288,0.235781,1.000000,85.672455
 1.290,0.235781,1.000000,85.677177
 1.292,0.235781,1.000000,85.681640
 1.294,0.235781,1.000000,85.685857
 1.296,0.235782,1.000000,85.689844
 1.298,0.235782,1.000000,85.693612
 1.300,0.235782,1.000000,85.697173
 1.302,0.235782,1.000000,85.700539
 1.304,0.235782,1.000000,85.703720
 1.306,0.235782,1.000000,85.706727
 1.308,0.235782,1.000000,85.709569
 1.310,0.235782,1.000000,85.712256
 1.312,0.235782,1.000000,85.714794
 1.314,0.235782,1.000000,85.717194
 1.316,0.235782,1.000000,85.719461
 1.318,0.235783,1.000000,85.721605
 1.320,0.235783,1.000000,85.723630
 1.322,0.235783,1.000000,85.725544
 1.324,0.235783,1.000000,85.727352
 1.326,0.235783,1.000000,85.729061
 1.328,0.235783,1.000000,85.730676
 1.330,0.235783,1.000000,85.732201
 1.332,0.235783,1.000000,85.733642
 1.334,0.235783,1.000000,85.735004
 1.336,0.235783,1.000000,85.736290
 1.338,0.235783,1.000000,85.737504
 1.340,0.235783,1.000000,85.738651
 1.342,0.235783,1.000000,85.739734
 1.344,0.235783,1.000000,85.740757
 1.346,0.235783,1.000000,85.741723
 1.348,0.235783,1.000000,85.742634
 1.350,0.235783,1.000000,85.743495
 1.352,0.235783,1.000000,85.744307
 1.354,0.235783,1.000000,85.745073
 1.356,0.235783,1.000000,85.745796
 1.358,0.235783,1.000000,85.746477
 1.360,0.235783,1.000000,85.747121
 1.362,0.235783,1.000000,85.747727
